objectId,createdAt,updatedAt,ACL,Category,Year,Make,Model
bwSEYPAyBR,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,"Coupe, Sedan",1993,Toyota,Tercel
9ufGW3vHbH,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Coupe,1993,Toyota,MR2
MfDTMArTUk,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,"Coupe, Convertible, Hatchback",1992,Toyota,Celica
FX1LQIdCYH,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Pickup,1992,Toyota,Regular Cab
8BHbIqwyVC,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Van/Minivan,1993,Toyota,Previa
DHwKodSmhK,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,SUV,1993,Toyota,4Runner
ilqrksKf4j,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,"Wagon, Sedan",1993,Toyota,Camry
zq7Kv9965g,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Sedan,1992,Toyota,Cressida
7ZBjizfDdp,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,SUV,1993,Toyota,Land Cruiser
bMBN8WtZVT,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Coupe,1992,Toyota,Paseo
cC3Skcom1z,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,SUV,1992,Toyota,Land Cruiser
WCLX4hiZVl,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Coupe,1993,Toyota,Paseo
I35BCiR91C,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Sedan,1992,Toyota,Tercel
y3DGKYfFeE,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Pickup,1993,Toyota,T100 Regular Cab
UadEeb8UAJ,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,SUV,1992,Toyota,4Runner
xu726mE5Bn,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Pickup,1993,Toyota,Regular Cab
RYkDW9UlNq,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Hatchback,1992,Toyota,Supra
DZBtpiiJWJ,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,"Sedan, Wagon",1992,Toyota,Camry
erWCDqjBlW,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Van/Minivan,1992,Toyota,Previa
CNkLgMkex7,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Pickup,1993,Toyota,Xtra Cab
uZmzGgERuV,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,"Sedan, Wagon",1992,Toyota,Corolla
Ks9TDyBBLF,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Coupe,1992,Toyota,MR2
w6sAsP0sRO,Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),Mon Jan 27 2020 14:19:03 GMT-0800 (Pacific Standard Time),null,Pickup,1992,Toyota,Xtra Cab
JuUUXK3R8H,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Avalon
8fEu9dSps8,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,4Runner
IbIPZv0joy,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Hatchback,2021,Toyota,Prius Prime
E0fptyWeet,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,RAV4
Ow5guzWWWZ,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Camry
l1sXBm6sah,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,C-HR
fL1604AARN,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,RAV4 Prime
JRlDNtmasp,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Corolla Hybrid
bq2ImNuTGB,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,RAV4 Hybrid
OP9Rs6Lq8z,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,Land Cruiser
bnE4Xz0BNG,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,Highlander Hybrid
Oe66KGAaBC,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Pickup,2021,Toyota,Tacoma Access Cab
HknvNCckA0,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Hatchback,2021,Toyota,Prius
ucZUDHu23X,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Avalon Hybrid
WnQ4Pz10x0,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,Sequoia
gG19im8LVk,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Van/Minivan,2021,Toyota,Sienna
wTdNs7ygoD,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Hatchback,2021,Toyota,Corolla Hatchback
YrMUJIBlpJ,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,Highlander
QMKfmBwVD9,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Camry Hybrid
VIJQbIy5Ty,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Coupe,2021,Toyota,GR Supra
vOtqY9T8Mk,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Sedan,2021,Toyota,Corolla
CvB3BEA6cZ,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Pickup,2021,Toyota,Tacoma Double Cab
aJpjec4Wxq,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Pickup,2021,Toyota,Tundra Double Cab
M0Gwrjwqqw,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,Pickup,2021,Toyota,Tundra CrewMax
WmGVE0Ea3Z,Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),Thu Apr 15 2021 06:36:22 GMT-0700 (Pacific Daylight Time),null,SUV,2021,Toyota,Venza
